"id","group","hs.grad","nation","gender","age","m.status","political","n.child","income","food","housing","other","score","Pol","time1","time2","time3","scr"
173,"treat","no","Asia","undis",29,"never","New_Democrat",0,21000,0.16,0.61,0.23,0.66,3.36090972992035,0,NA,-0.00268762387366712,-0.167247496033121
174,"control","yes","Asia","undis",20,"married","Conservative",1,33648.3769675932,0.17,0.11,0.72,0.21,-0.390919743808245,0.64,NA,0.64408860711424,1.10239157321081
175,"control","no","North America","male",42,"divorced","Liberal",4,72108.1911299988,0.92,0.05,0.03,0.17,0.847491108998714,0.36,NA,0.373341946436357,0.96748792540351
176,"treat","yes","North America","male",25,"married","New_Democrat",0,100887.064203262,0.2,0.31,0.49,-0.17,2.63394058875758,0,NA,-0.00918677560126112,0.417884248995041
177,"treat","yes","North America","female",61,"never","New_Democrat",1,150000,0.41,0.29,0.3,-0.24,1.73212755735729,0.52,NA,0.506509973226104,1.01928524948638
178,"treat","no","Europe","female",65,"never","Liberal",3,21000,0.62,0.08,0.3,-0.67,2.01402071358148,0.9,NA,0.912220114480703,0.533288005283161
179,"treat","yes","Southern","female",39,"married","Liberal",1,154131.393823144,0.6,0.23,0.17,-1.18,0.650583627039169,0.13,NA,0.11083315800966,1.65301921864011
180,"control","no","Asia","female",45,"married","Liberal",1,26670.5157535933,0.27,0.35,0.38,-0.14,-0.430529200016841,0.79,NA,0.777396505297365,-1.14356948045527
181,"treat","yes","Asia","male",19,"divorced","Other",0,0,0.73,0.23,0.04,-0.38,2.38842247984141,0.71,NA,0.710088139271212,0.80159542103372
182,"control","no","North America","undis",37,"divorced","Conservative",1,16002.801263778,0.3,0.12,0.58,-0.64,0.817847566991615,1,NA,0.996104311236719,-0.0859028481708675
183,"control","no","North America","undis",62,"divorced","New_Democrat",0,1412.55259859496,0.36,0.51,0.13,0.29,1.64101809877968,0.87,0.52,0.8552320863466,1.27616066410501
184,"control","yes","Southern","undis",47,"divorced","Liberal",2,85184.0894154675,0.85,0.08,0.07,0.52,-0.978830030124674,0.18,NA,0.167743981100488,0.913980964138157
185,"control","no","North America","undis",52,"never","Other",3,148000,0.18,0.75,0.07,0.73,0.952987179005225,0.11,NA,0.117071580962493,1.8572697919866
186,"treat","yes","North America","female",48,"divorced","Liberal",0,42698.5822418123,0.85,0.06,0.09,-0.8,0.811091196083567,0.95,NA,0.952721961367088,1.03147478690935
187,"treat","no","Asia","female",50,"divorced","Liberal",0,128868.199984873,0.11,0.6,0.29,0.79,1.68296664686719,0.08,NA,0.0722951698205868,1.63495897109282
188,"treat","yes","Southern","undis",59,"widowed","Conservative",0,129712.66018966,0.76,0.19,0.05,-1.03,2.13104693437829,0.55,NA,0.555111309306434,0.903177552760584
189,"treat","no","Asia","female",42,"widowed","New_Democrat",2,62740.2721289776,0.59,0.08,0.33,-0.69,2.97796980237382,0.01,NA,4.95527452279102e-05,0.771551771261328
190,"control","no","Asia","female",38,"married","Conservative",3,92186.5670501896,0.9,0,0.1,0.2,0.875177818033299,0.28,NA,0.288570745436557,1.82323397855992
191,"control","no","North America","male",53,"never","Liberal",3,3000,0.19,0.3,0.51,-0.79,1.01064839164625,0.99,NA,0.995022167741728,0.511775757324503
192,"treat","no","Asia","undis",20,"married","Liberal",2,18683.1152289258,0.6,0.28,0.12,0.01,2.11334123027405,0.15,NA,0.149224074392068,0.579761252374125
193,"control","yes","Asia","female",35,"married","Conservative",0,97286.2052840135,0,0.55,0.45,0.5,-0.0191197659632121,0.11,NA,0.112791910431924,2.80719677316871
194,"treat","no","Asia","undis",31,"married","Other",3,146756.918888332,0.16,0.69,0.15,1.38,2.5073734780746,0.28,NA,0.27772350421686,2.11301535443229
195,"control","no","Asia","undis",60,"married","Conservative",1,153074.733610582,0.45,0.01,0.54,0.03,1.29524592936374,0.49,NA,0.481475498647652,1.0680998182931
196,"treat","no","Europe","male",34,"divorced","New_Democrat",0,133052.681278141,0.66,0.32,0.02,-0.37,4.47056222329519,0.91,NA,0.897614808165016,1.55115638844071
197,"treat","yes","North America","undis",30,"never","Liberal",2,90000,0.22,0.27,0.51,1.16,1.02254819970094,0.98,NA,0.964227731844061,1.2120958031182
198,"control","yes","North America","undis",33,"married","Conservative",0,34331.1938256637,0.05,0.15,0.8,-0.47,-0.31236942385799,0.94,NA,0.953368666502031,0.933970024263863
199,"control","yes","Asia","undis",37,"divorced","Liberal",0,25505.7413860751,0.84,0.02,0.14,1.64,-1.15184824478785,0.6,NA,0.589921340783937,1.39061740933615
200,"treat","no","Southern","undis",54,"married","Conservative",2,139285.45367667,0.83,0.1,0.07,-1.53,3.12676310136475,0.33,NA,0.324327034344837,-0.0730841984507518
201,"treat","no","North America","undis",46,"married","New_Democrat",0,75681.2576749186,0.45,0.29,0.26,0.96,2.98495817917897,0.66,NA,0.657938166666581,0.640765673912024
202,"treat","yes","Europe","undis",19,"married","Liberal",1,64667.4977206265,0.18,0.41,0.41,-1.02,0.450248559781447,0.09,NA,0.0831863495090774,-0.0317836983944441
203,"control","yes","Europe","male",48,"married","Liberal",0,150781.720065968,0.73,0.2,0.07,1.26,0.294392707758195,0.79,NA,0.79580169002088,1.8280920523312
204,"control","no","Asia","male",24,"divorced","Other",1,15975.8323447707,0.85,0.12,0.03,0.84,1.78511693502432,0.63,NA,0.638305120794195,0.730089355793979
205,"control","yes","North America","male",20,"never","Liberal",0,64000,0.36,0,0.64,-0.6,-0.510507192696616,0.57,NA,0.577669021788869,0.722049293514542
206,"treat","yes","North America","male",18,"divorced","Conservative",2,75205.065023507,0.37,0.38,0.25,-1.74,2.47512551304438,0.31,NA,0.306817107769254,0.611736350580986
207,"control","no","Europe","female",48,"divorced","Liberal",0,66959.21724657,0.33,0.1,0.57,-0.03,-0.193801457444017,0.99,NA,0.978747694292902,1.71774438718193
208,"control","no","North America","female",61,"divorced","Liberal",1,113603.192604428,0.96,0.04,0,-0.3,0.356551423914059,0.19,NA,0.171258949268524,0.97914849737611
209,"treat","yes","Asia","male",62,"divorced","Liberal",2,121232.582641761,0.25,0.38,0.37,0.07,1.95381730313397,0.94,NA,0.937216194646067,-0.103596330591032
210,"control","no","North America","female",18,"married","Conservative",3,65245.9930608881,0.99,0.01,0,-0.93,0.824105656944055,0.11,NA,0.113094238151211,1.36405698594116
211,"treat","yes","Asia","male",27,"married","New_Democrat",2,74884.5894074027,0.87,0.09,0.04,1.51,2.72002838702725,0.1,NA,0.119864409074213,1.65755438183106
212,"control","yes","North America","female",51,"divorced","Conservative",5,124311.821926349,0.75,0.14,0.11,-1.01,0.0364910364599007,0.98,NA,0.984375221159191,2.05186738531911
213,"control","no","North America","female",44,"divorced","New_Democrat",2,65112.6363441548,0.76,0.02,0.22,-0.15,1.12932065640572,0.05,NA,0.0439339271360364,0.35339739551138
214,"control","no","North America","female",51,"married","Liberal",2,110420.006338562,0.87,0.09,0.04,-2.89,-0.341367717340293,0.24,NA,0.255463259312797,1.59696692552534
215,"control","yes","Asia","male",57,"never","Liberal",2,73000,0.87,0.06,0.07,-0.27,0.16025538401787,0.73,NA,0.733484079481412,1.07617435243659
216,"control","yes","North America","female",29,"married","Conservative",0,67629.2246703457,0.37,0.38,0.25,0.68,0.210583471399185,0.09,NA,0.0927762158923713,1.26600644817902
217,"treat","no","North America","male",28,"married","Other",0,99639.9436386061,0.33,0.21,0.46,-1.37,3.44965706063635,0.95,NA,0.944495977412952,1.50816037228518
218,"treat","yes","Asia","female",37,"married","Other",0,102929.351156723,0.88,0.07,0.05,0.74,1.36237341725999,0.96,NA,0.984344340281952,0.677307922993528
219,"control","no","Asia","female",45,"married","Conservative",3,85999.2746750933,0.12,0.76,0.12,1.99,1.35254326139535,0.46,NA,0.464677001665259,1.06035874437579
220,"control","no","Asia","undis",43,"never","Other",4,136000,0.29,0.35,0.36,2.6,0.652111617185737,0.98,NA,0.967986879949935,1.28371485524827
221,"control","yes","North America","female",62,"widowed","Liberal",2,63959.7058608012,0.85,0.14,0.01,0.17,-1.06877193464113,0,NA,0.0173091825520249,1.14073834719451
222,"treat","no","North America","undis",42,"widowed","Conservative",1,26589.0720695906,0.19,0.25,0.56,1.76,2.80903613135664,0.13,NA,0.13298646878612,0.965720650236294
223,"treat","no","Asia","undis",63,"married","Conservative",0,103812.611776557,0.3,0.25,0.45,1.06,3.26509208585431,0.41,NA,0.4193644943308,1.56472858554054
224,"treat","yes","Asia","male",33,"married","New_Democrat",2,71092.338398169,0.86,0.04,0.1,0.41,2.60719966643556,0.01,NA,0.0108271088684253,0.276572353883578
225,"treat","yes","Asia","male",41,"married","Conservative",4,151244.099167669,0.8,0.19,0.01,0.13,3.33224135989103,0.52,NA,0.53036586474948,1.94073404829352
226,"treat","no","North America","undis",32,"divorced","New_Democrat",2,131166.463829585,1,0,0,0.2,3.17519229644759,0.72,NA,0.720412514918171,1.27858964833022
227,"treat","yes","North America","male",46,"married","Conservative",2,145394.958072958,0.42,0.56,0.02,-0.98,3.12325551287967,0.98,NA,0.981315370391816,1.57025506492878
228,"control","no","Asia","undis",51,"never","Conservative",1,8000,0.82,0.08,0.1,0.14,0.942145079473435,0.65,NA,0.63669421512702,0.218582869318525
229,"treat","yes","Asia","male",47,"never","New_Democrat",2,1e+05,0.42,0.57,0.01,0.48,3.42739504764634,0.39,NA,0.388744096972634,0.930961421796416
230,"treat","no","North America","male",25,"divorced","Other",1,24772.5200248844,0.93,0.05,0.02,-0.08,3.111566602065,0.01,NA,0.00303652921013071,-0.556447308274872
231,"treat","yes","Southern","undis",43,"divorced","Conservative",1,0,0.72,0.06,0.22,0.26,1.63093559896182,0.06,NA,0.0820446411373632,0.0515752915933154
232,"treat","yes","North America","female",18,"married","Conservative",0,65207.4594277206,0.13,0.16,0.71,1.01,2.16600082792013,0.52,NA,0.508117030862714,1.83071670914753
233,"treat","no","Southern","male",36,"married","Conservative",1,27114.0029159643,0.36,0.21,0.43,-1.27,4.22545946098928,0.09,NA,0.0947127232451731,1.07376860572432
234,"treat","yes","North America","female",34,"never","Liberal",2,41000,0.81,0.1,0.09,0.42,0.833640244729116,0.22,NA,0.225587379357193,0.959860747290131
235,"treat","no","Asia","male",27,"never","Liberal",1,125000,0.93,0.05,0.02,2.27,3.20075929408017,0.43,NA,0.435254813552941,0.957308210433672
236,"control","yes","Southern","undis",34,"never","Other",1,123000,0.52,0.29,0.19,-1.57,-0.917958405239114,0.84,NA,0.857400837502207,-0.180677466521782
237,"control","no","Europe","male",41,"divorced","Liberal",0,9042.18172590452,0.04,0.93,0.03,-1.43,1.56233428683243,0.67,NA,0.681188714491982,-0.681947496161067
238,"control","yes","Asia","male",21,"widowed","New_Democrat",2,72224.148817072,0.39,0.28,0.33,-1.19,0.665934978161185,0.27,NA,0.277024471461809,1.17283109908428
239,"treat","yes","North America","female",50,"never","Other",2,72000,0.78,0.04,0.18,-1.88,1.14251275319298,0.18,NA,0.176933940813977,1.08697381421445
240,"treat","no","Europe","undis",37,"divorced","New_Democrat",2,130192.58042416,0.3,0.37,0.33,-0.36,2.90966055914602,0.17,NA,0.148137876366975,1.76454806325743
241,"control","no","Asia","male",44,"widowed","Conservative",3,123874.223602444,0.88,0,0.12,1.56,1.77870082330098,0.92,NA,0.934229195700725,1.47053122128857
242,"treat","no","North America","male",20,"never","New_Democrat",1,127000,1,0,0,-0.27,4.64912184432813,1,NA,1.00888775500905,1.69830894749843
243,"treat","no","North America","male",40,"divorced","Liberal",0,45255.5587291461,0.69,0.03,0.28,-2.02,2.69861810673245,0.04,NA,0.0249087235916514,0.480510627974945
244,"treat","no","Europe","undis",27,"married","Other",3,142634.951464669,0.45,0.07,0.48,0.15,2.43327406667244,0.91,NA,0.911324962880336,2.26447224312339
245,"treat","no","North America","male",37,"divorced","Conservative",1,0,0.12,0.82,0.06,-0.17,4.70281543524333,0.74,NA,0.720836418537882,0.534862446915807
246,"control","yes","North America","female",29,"widowed","Conservative",2,38386.982302924,0.11,0.61,0.28,0.11,0.205988405519891,0.69,NA,0.692576759117515,1.76847710185918
247,"control","yes","North America","female",26,"married","New_Democrat",0,103534.282317005,0.09,0.54,0.37,0.04,-0.0141708663557926,0.04,NA,0.0276571498152201,0.549432280589648
248,"treat","no","Europe","male",41,"married","Other",0,91552.0765526123,0.57,0.13,0.3,0.42,3.48406129935878,0.87,NA,0.87845246312612,1.24114719209377
249,"control","yes","North America","male",42,"widowed","Conservative",0,146588.826245371,0.88,0.06,0.06,0.94,1.41067570070817,0.57,NA,0.5778302362135,1.90451993496792
250,"control","yes","Asia","undis",27,"never","Liberal",2,103000,0.66,0.24,0.1,0.01,-1.48640816114585,0.76,NA,0.76703083530467,1.86439038857946
251,"control","yes","North America","male",64,"never","Liberal",3,136000,0.31,0,0.69,-0.41,0.459699004972389,0.01,NA,0.000766172176096765,1.37347688930619
252,"control","no","Southern","male",33,"married","Other",2,23849.8064831889,0.78,0.18,0.04,0.23,1.63710925077725,0.02,NA,0.0221987693743334,0.336918002637217
253,"control","yes","Europe","female",38,"married","Liberal",3,126588.234026725,0.73,0.1,0.17,-0.32,-1.1422456669659,0.22,1.34,0.228004146378114,0.722964210980059
254,"treat","yes","North America","male",54,"married","New_Democrat",0,81755.215736444,0.62,0.17,0.21,-0.33,2.68249494492932,0.98,NA,1.00157867845176,0.486300456841658
255,"control","no","Asia","female",38,"married","Liberal",1,88302.5142371191,0.41,0.04,0.55,-0.67,-0.53089028777441,0.54,NA,0.547054130947563,0.763993130233197
256,"control","yes","Asia","male",43,"divorced","Conservative",1,105930.20275147,0.19,0.69,0.12,-0.6,1.112913424418,0.09,NA,0.0963374601493275,1.19597132787155
257,"control","no","Europe","male",64,"married","Conservative",1,25100.273760085,0.17,0.18,0.65,2.27,2.84836157469804,1,NA,1.00255376997414,0.923784840576567
258,"control","no","Asia","undis",45,"married","Other",1,127709.653917148,0.17,0.51,0.32,0.34,0.704434505742043,0.22,NA,0.222105811088249,0.747690583681236
259,"control","yes","Southern","male",40,"married","Liberal",1,152366.598315658,0.32,0.18,0.5,0.42,-0.0565207036703425,0.02,NA,0.016123878114626,-0.416317217824312
260,"control","no","Asia","male",40,"never","Liberal",2,146000,0.61,0.17,0.22,-0.17,1.11766658583098,0.06,NA,0.0702385658660388,1.84351216707893
261,"treat","no","North America","undis",61,"married","Liberal",3,151580.576142965,0.63,0.25,0.12,0.15,2.41656935004421,0.92,NA,0.909637178413144,1.62472736924862
262,"treat","no","North America","male",44,"never","Conservative",3,71000,0.64,0.21,0.15,0.49,4.22859819748258,0.83,NA,0.827922878022805,1.04086277801553
263,"control","yes","Asia","male",49,"married","New_Democrat",2,14944.5833612114,0.5,0.1,0.4,-1.23,1.15373976241926,0.3,NA,0.296224824706818,0.58231653791907
264,"control","no","North America","female",54,"divorced","Liberal",0,80780.7259332536,0.63,0.25,0.12,-1.28,-0.525004218512097,0.97,NA,0.975444791754647,0.553972218323418
265,"treat","no","Europe","female",64,"married","New_Democrat",1,126926.510726662,0.9,0.07,0.03,1.08,3.81486218760114,0.06,NA,0.0754463351582537,1.35970463315576
266,"treat","no","North America","female",57,"married","Conservative",1,51166.2034578351,0.92,0,0.08,-1.4,2.86897406414528,0.68,NA,0.680926950140686,0.566828912781665
267,"control","no","Europe","undis",20,"divorced","Liberal",0,21552.0764985192,0.46,0.14,0.4,1,0.24779557810685,0.61,NA,0.627738052802313,1.26896039616299
268,"treat","yes","North America","male",18,"divorced","Other",1,33710.6637037361,0.45,0.02,0.53,-0.07,2.59079665511867,0.99,NA,1.00152098011412,0.997944178442872
269,"control","no","North America","undis",30,"never","Other",1,149000,0.39,0.14,0.47,1.28,0.734566649687292,0.33,NA,0.34390591997851,1.84017600793091
270,"treat","no","Asia","undis",56,"married","Liberal",1,55582.4657082744,0.72,0.27,0.01,0.37,1.96006377405935,0.06,NA,0.0591138669234249,1.430907877612
271,"treat","yes","Europe","female",34,"widowed","Liberal",2,56231.1518824228,0.61,0.28,0.11,-0.7,0.349106856649827,0.03,NA,0.0370455073336942,1.21453931165401
272,"control","no","Southern","male",63,"never","Liberal",1,61000,0.58,0.05,0.37,-0.76,0.958596458098861,0.09,NA,0.082318961748939,0.702352932733683
273,"treat","yes","Asia","female",64,"never","Liberal",2,83000,0.75,0.08,0.17,0.04,0.886730454141184,0.98,NA,0.981585952120944,0.388871046110803
274,"control","no","North America","female",29,"married","New_Democrat",0,52232.3633458803,0.25,0.58,0.17,-0.25,0.982898620904186,0.42,NA,0.431081870512898,-0.823019896328027
275,"control","no","Asia","female",26,"married","Liberal",3,46369.3805504871,0.01,0.44,0.55,0.63,-0.136954216655572,0.55,NA,0.549152110315603,0.308489720473539
276,"treat","yes","North America","male",36,"divorced","New_Democrat",1,114663.140064952,0.13,0.8,0.07,0.45,2.51870900988718,0.13,NA,0.119301625503549,1.98252362640615
277,"treat","no","Asia","undis",27,"widowed","Conservative",0,56314.7491905892,0.18,0.64,0.18,-0.17,3.01345055627847,0,NA,-0.00733704296830694,0.0916692868120694
278,"treat","yes","Asia","female",49,"married","Liberal",2,61308.9749149959,1,0,0,-1.31,0.429255466077213,0.01,NA,0.0188544017781455,0.79210088035025
279,"control","yes","Asia","male",29,"married","Conservative",1,32988.6729899908,0.12,0.36,0.52,-0.62,1.14652418099314,0.11,NA,0.0990251774652897,1.27908017074967
280,"control","yes","Europe","undis",21,"married","Liberal",2,16298.6129606321,0.98,0.02,0,-0.55,-1.32881964962355,0.95,NA,0.956580557521153,0.970268220711603
281,"control","no","Europe","female",30,"divorced","New_Democrat",0,137624.831586448,0.8,0.01,0.19,-0.94,0.688405229420086,0.9,NA,0.914381972246363,1.61981614854061
282,"treat","yes","Asia","male",57,"divorced","Conservative",2,130354.355264195,0.09,0.21,0.7,0.79,3.01799472160248,0.09,NA,0.0818806481329615,0.654000922168054
